id_inmueble,Superficie construida,Superficie útil,Habitaciones,Baños,Terraza,Balcón,Plaza de garaje,Estado,Armarios empotrados,Calefacción,Orientación,Calefacción individual,Consumo,Emisiones,Barrio,Distrito,Precio,Calefacción central,3
35001883,288.0,267.0,6 habitaciones,3 baños,Terraza,,Plaza de garaje por 160 € adicionales,Segunda mano/buen estado,Armarios empotrados,,"Orientación sur, este",Gas natural,,,,Distrito Ciutat Vella,850000,,València
101702710,235.0,213.0,4 habitaciones,4 baños,,,,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,,,,,,Distrito L'Eixample,1650000,,València
103703154,162.0,108.0,3 habitaciones,2 baños,,,,Segunda mano/buen estado,,,"Orientación norte, oeste",Eléctrica,,,,Distrito Benicalap,270000,,València
103604188,88.0,70.0,3 habitaciones,2 baños,,,,Segunda mano/buen estado,Armarios empotrados,,,Bomba de frío/calor,,,,Distrito Ciutat Vella,335000,,València
99754171,169.0,,4 habitaciones,2 baños,,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,,,,,,Distrito El Pla del Real,769500,,València
104808539,58.0,,,,Terraza,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,,Bomba de frío/calor,,,Barrio La Punta,Distrito Quatre Carreres,210000,,
36769048,189.0,155.0,4 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,Armarios empotrados,,Orientación oeste,Gas natural,,,,Distrito Ciutat Vella,700000,,València
86309472,220.0,192.0,4 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,"Orientación sur, este",Gas natural,,,,Distrito L'Eixample,990000,,València
104089755,122.0,114.0,3 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje por 25.000 € adicionales,Segunda mano/buen estado,Armarios empotrados,,Orientación sur,Eléctrica,30 kWh/m² año,40 kg CO2/m² año,Barrio Aiora,Distrito Camins al Grau,339000,,
93642528,144.0,130.0,4 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,Armarios empotrados,No dispone de calefacción,"Orientación este, oeste",,,,Barrio Fonteta de Sant Lluìs,Distrito Quatre Carreres,265000,,
102301816,80.0,,2 habitaciones,2 baños,,,,Segunda mano/buen estado,Armarios empotrados,,"Orientación este, oeste",Bomba de frío/calor,,,,Distrito L'Eixample,325000,,València
38470269,249.0,236.0,6 habitaciones,3 baños,Terraza,,Plaza de garaje por 0 € adicionales,Segunda mano/buen estado,Armarios empotrados,,Orientación este,,,,,Distrito Ciutat Vella,1200000,,València
103244902,250.0,,4 habitaciones,3 baños,Terraza,,Plaza de garaje por 25.000 € adicionales,Segunda mano/buen estado,Armarios empotrados,,"Orientación norte, sur, este",Gas natural,,,,Distrito Campanar,770000,,València
85242051,250.0,240.0,4 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,"Orientación sur, este",Gas natural,,,,Distrito L'Eixample,1200000,,València
103875806,45.0,,,,,,,Segunda mano/buen estado,Armarios empotrados,,Orientación oeste,,,,Barrio Torrefiel,Distrito Rascanya,180000,,
104966423,70.0,62.0,3 habitaciones,,,,,Segunda mano/buen estado,,,Orientación este,,125 kWh/m² año,258 kg CO2/m² año,Barrio Mont-Olivet,Distrito Quatre Carreres,179900,,
33918929,220.0,192.0,4 habitaciones,,Terraza,,,Segunda mano/buen estado,,,,Gas natural,,,,Distrito L'Eixample,990000,,València
104022266,74.0,60.0,2 habitaciones,,,,,Segunda mano/buen estado,,,Orientación este,,,,,Distrito Benicalap,155000,,València
104398883,50.0,,,,,,,Segunda mano/buen estado,Armarios empotrados,,,Eléctrica,,,Barrio El Cabanyal-El Canyamelar,Distrito Poblats Marítims,115000,,
104187627,122.0,110.0,3 habitaciones,2 baños,,,Plaza de garaje por 35.000 € adicionales,Segunda mano/buen estado,Armarios empotrados,No dispone de calefacción,"Orientación sur, oeste",,,,Barrio Penya-Roja,Distrito Camins al Grau,590000,,
104677576,110.0,,4 habitaciones,2 baños,,,,Segunda mano/buen estado,Armarios empotrados,,,,,,Barrio Els Orriols,Distrito Rascanya,225000,,
104989735,130.0,124.0,3 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,Orientación este,,,,Barrio Gran Vía,Distrito L'Eixample,950000,,
104566252,68.0,55.0,,,,,,Segunda mano/buen estado,Armarios empotrados,,,Eléctrica,,,Barrio Arrancapins,Distrito Extramurs,180000,,
104354185,85.0,80.0,2 habitaciones,,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,,,,,Barrio Natzaret,Distrito Poblats Marítims,245000,,
97964472,120.0,115.0,3 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,"Orientación este, oeste",,,,Barrio El Pla del Remei,Distrito L'Eixample,700000,,
102258728,307.0,,3 habitaciones,3 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,Orientación este,Gas natural,90 kWh/m² año,18 kg CO2/m² año,Barrio Penya-Roja,Distrito Camins al Grau,850000,,
104768161,69.0,,3 habitaciones,,Terraza,,,Segunda mano/buen estado,,No dispone de calefacción,,,,,,Distrito La Saïdia,239900,,València
99941496,251.0,230.0,6 habitaciones,4 baños,,,,,,No dispone de calefacción,Orientación oeste,,,,,Distrito Ciutat Vella,600000,,València
101986200,164.0,132.0,2 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,,Bomba de frío/calor,,,Barrio La Seu,Distrito Ciutat Vella,915000,,
104217955,226.0,,3 habitaciones,3 baños,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,"Orientación norte, oeste",,138 kWh/m² año,29 kg CO2/m² año,,Distrito L'Eixample,1095000,,València
102891556,77.0,72.0,2 habitaciones,,Terraza,,,Segunda mano/buen estado,Armarios empotrados,Calefacción central,Orientación norte,,,,,Distrito La Saïdia,220000,,València
104480046,40.0,,,,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,Orientación sur,Eléctrica,,,Barrio Sant Francesc,Distrito Ciutat Vella,249000,,
95096999,87.0,,3 habitaciones,,,,,Segunda mano/buen estado,Armarios empotrados,,Orientación este,,,,Barrio Beteró,Distrito Poblats Marítims,199000,,
104340196,120.0,90.0,3 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,,,,,Barrio La Creu Coberta,,330000,,Urb. Edificio Iturbi
104502107,105.0,,3 habitaciones,2 baños,,,,Segunda mano/buen estado,Armarios empotrados,,Orientación sur,Eléctrica,,,Barrio Beniferri,Distrito Campanar,297500,,
102612967,158.0,156.0,3 habitaciones,,Terraza,,,Segunda mano/buen estado,,No dispone de calefacción,,,,,Barrio El Cabanyal-El Canyamelar,Distrito Poblats Marítims,380000,,
104354185,85.0,80.0,2 habitaciones,,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,,,,,Barrio Natzaret,Distrito Poblats Marítims,245000,,
102402564,112.0,98.0,3 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,"Orientación sur, este",Gas natural,,,Barrio Sant Pau,Distrito Campanar,525000,,
97964472,120.0,115.0,3 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,"Orientación este, oeste",,,,Barrio El Pla del Remei,Distrito L'Eixample,700000,,
103676103,141.0,,4 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,Armarios empotrados,,,,,,Barrio Mestalla,Distrito El Pla del Real,365000,,
104443388,74.0,,2 habitaciones,,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,,,,,Barrio Russafa,Distrito L'Eixample,336000,,
103913618,159.0,,3 habitaciones,2 baños,Terraza,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,Orientación este,,,,Barrio Sant Pau,,695000,,Urb. Llaves de Oro
104652458,92.0,,4 habitaciones,2 baños,,,,Segunda mano/buen estado,Armarios empotrados,,"Orientación norte, oeste",Eléctrica,,,Barrio Malilla,Distrito Quatre Carreres,240000,,
103015506,66.0,55.0,,,,,,Segunda mano/buen estado,,Calefacción individual,Orientación este,,,,Barrio El Pla del Remei,Distrito L'Eixample,235000,,
104668952,70.0,,3 habitaciones,,,,,Segunda mano/buen estado,Armarios empotrados,,"Orientación norte, oeste",,,,Barrio Marxalenes,Distrito La Saïdia,175000,,
104289607,99.0,89.0,4 habitaciones,,,Balcón,,Segunda mano/buen estado,,Calefacción individual,"Orientación sur, este",,,,Barrio Trinitat,Distrito La Saïdia,196000,,
103499182,116.0,,4 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,,,"Orientación sur, este",,999 kWh/m² año,99 kg CO2/m² año,Barrio La Carrasca,Distrito Algirós,289000,,
104325603,124.0,,3 habitaciones,2 baños,Terraza,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,"Orientación este, oeste",,,,Barrio Patraix,Distrito Patraix,330000,,
104601223,80.0,73.0,2 habitaciones,,,Balcón,,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,"Orientación sur, este",,,,Barrio Russafa,Distrito L'Eixample,235000,,
92412790,200.0,170.0,6 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,Orientación sur,,,,Barrio El Botànic,Distrito Extramurs,500000,,
104113271,108.0,,3 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,Armarios empotrados,,"Orientación sur, oeste",,,,Barrio Ciutat Jardí,Distrito Algirós,300000,,
103452170,90.0,,3 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,,,"Orientación este, oeste",,,,Barrio L'Amistat,Distrito Algirós,270000,,
104659973,102.0,96.0,4 habitaciones,2 baños,,,,,,Calefacción individual,"Orientación sur, este",,,,Barrio Patraix,Distrito Patraix,195000,,
104601975,50.0,,2 habitaciones,,,,,Segunda mano/buen estado,,,,,,,,Distrito Algirós,160000,,València
104932188,92.0,,3 habitaciones,,,,,Segunda mano/buen estado,Armarios empotrados,No dispone de calefacción,,,,,Barrio Na Rovella,Distrito Quatre Carreres,180000,,
104601223,80.0,73.0,2 habitaciones,,,Balcón,,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,"Orientación sur, este",,,,Barrio Russafa,Distrito L'Eixample,235000,,
104659973,102.0,96.0,4 habitaciones,2 baños,,,,,,Calefacción individual,"Orientación sur, este",,,,Barrio Patraix,Distrito Patraix,195000,,
103499182,116.0,,4 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,,,"Orientación sur, este",,999 kWh/m² año,99 kg CO2/m² año,Barrio La Carrasca,Distrito Algirós,289000,,
103452170,90.0,,3 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,,,"Orientación este, oeste",,,,Barrio L'Amistat,Distrito Algirós,270000,,
104641796,103.0,,,,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,,,,,,,Barrio El Pilar,Distrito Ciutat Vella,210000,,
103502960,295.0,,5 habitaciones,3 baños,Terraza,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,,No dispone de calefacción,,,,,,Distrito Benicalap,750000,,València
104054103,105.0,,4 habitaciones,,,,,Segunda mano/buen estado,Armarios empotrados,,,,,,,Distrito Quatre Carreres,198000,,València
103238786,64.0,60.0,2 habitaciones,,,,,Segunda mano/buen estado,,,,,,,,Distrito La Saïdia,159500,,València
104601975,50.0,,2 habitaciones,,,,,Segunda mano/buen estado,,,,,,,,Distrito Algirós,160000,,València
92412790,200.0,170.0,6 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,Orientación sur,,,,Barrio El Botànic,Distrito Extramurs,500000,,
104205333,85.0,80.0,4 habitaciones,2 baños,,,,Segunda mano/buen estado,,No dispone de calefacción,,,,,,Distrito Camins al Grau,260000,,València
104923520,119.0,,3 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,Orientación oeste,Eléctrica,,,,Distrito La Saïdia,350000,,València
104800998,92.0,80.0,3 habitaciones,,,,,Segunda mano/buen estado,,,Orientación este,Eléctrica,,,Barrio Playa de la Malvarrosa,Distrito Poblats Marítims,330000,,
104839816,97.0,89.0,3 habitaciones,2 baños,,Balcón,Plaza de garaje incluida en el precio,,Armarios empotrados,No dispone de calefacción,"Orientación sur, oeste",,,,,Distrito L'Olivereta,193000,,València
104788311,116.0,105.0,3 habitaciones,2 baños,,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,,,,,,,Barrio Arrancapins,Distrito Extramurs,339000,,
104921282,99.0,97.0,3 habitaciones,2 baños,Terraza,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,,,Orientación este,,,,Barrio Beteró,Distrito Poblats Marítims,350000,,
104790578,270.0,246.0,5 habitaciones,3 baños,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,Armarios empotrados,,,,,,Barrio La Xerea,Distrito Ciutat Vella,870000,Gas,
104853895,100.0,94.0,3 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,Calefacción central,Orientación este,,,,,Distrito El Pla del Real,420000,,València
104934492,76.0,70.0,3 habitaciones,,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,Orientación norte,Eléctrica,,,Barrio En Corts,Distrito Quatre Carreres,185000,,
104818454,93.0,92.0,3 habitaciones,,Terraza,,,Segunda mano/buen estado,,,Orientación oeste,,,,Barrio El Cabanyal-El Canyamelar,Distrito Poblats Marítims,220000,,
104329391,95.0,90.0,4 habitaciones,,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,,Bomba de frío/calor,,,,Distrito Jesús,187500,,València
104132352,86.0,79.0,3 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,,Calefacción individual,,,140 kWh/m² año,28 kg CO2/m² año,,Distrito Benicalap,175000,,València
103798035,195.0,,4 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,"Orientación sur, este",Gas natural,80 kWh/m² año,80 kg CO2/m² año,Barrio Arrancapins,Distrito Extramurs,490000,,
104454518,90.0,89.0,2 habitaciones,,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,Orientación sur,,,,Barrio Patraix,Distrito Patraix,290000,,
104088119,63.0,62.0,2 habitaciones,,,,,,,No dispone de calefacción,,,,,Barrio Playa de la Malvarrosa,Distrito Poblats Marítims,50000,,
104417999,100.0,90.0,4 habitaciones,,,Balcón,,Segunda mano/buen estado,,,,,,,,Distrito Benicalap,169000,,València
98189377,117.0,114.0,4 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,,,,Eléctrica,,,,Distrito Poblats Marítims,225000,,València
104882254,90.0,85.0,2 habitaciones,3 baños,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,,,"Orientación sur, este",,,,,Distrito Quatre Carreres,252000,,València
103963522,29.0,27.0,,,,,,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,"Orientación este, oeste",,,,,Distrito Poblats Marítims,149000,,València
104883207,150.0,100.0,3 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,Orientación este,Bomba de frío/calor,,,,Distrito Campanar,795000,,València
104882254,90.0,85.0,2 habitaciones,3 baños,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,,,"Orientación sur, este",,,,,Distrito Quatre Carreres,252000,,València
104883207,150.0,100.0,3 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,Orientación este,Bomba de frío/calor,,,,Distrito Campanar,795000,,València
103963522,29.0,27.0,,,,,,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,"Orientación este, oeste",,,,,Distrito Poblats Marítims,149000,,València
103661846,101.0,92.0,3 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,,Calefacción individual,"Orientación sur, este",,,,,Distrito Algirós,227000,,València
102172507,124.0,116.0,3 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,"Orientación norte, sur",,,,,Distrito L'Eixample,440000,Gas,València
104492747,99.0,93.0,2 habitaciones,,,Balcón,,Segunda mano/buen estado,,,,,,,,Distrito Patraix,182000,,València
104526218,80.0,75.0,2 habitaciones,,,Balcón,,Segunda mano/buen estado,,,Orientación norte,,,,,Distrito L'Olivereta,145000,,València
104642456,150.0,140.0,5 habitaciones,3 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,,Gas natural,,,,Distrito La Saïdia,410000,,València
104896155,89.0,86.0,3 habitaciones,,Terraza,,,,,,,,,,Barrio Campanar,Distrito Campanar,208000,,
104915230,250.0,,4 habitaciones,3 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,"Orientación este, oeste",,,,,Distrito L'Eixample,1290000,,València
101570342,136.0,121.0,4 habitaciones,2 baños,,,,,,,"Orientación norte, este",,,,,Distrito Ciutat Vella,430000,,València
100355497,192.0,185.0,6 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,,,Armarios empotrados,,"Orientación norte, sur",,,,,Distrito Quatre Carreres,320000,,València
104925327,150.0,,5 habitaciones,2 baños,,,,Segunda mano/buen estado,Armarios empotrados,,,,,,,Distrito L'Olivereta,445000,,València
104924455,120.0,,5 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,"Orientación este, oeste",Gas natural,,,,Distrito Extramurs,545000,,València
104395752,70.0,66.0,3 habitaciones,,,Balcón,,Segunda mano/buen estado,,No dispone de calefacción,"Orientación sur, oeste",,,,Barrio Natzaret,Distrito Poblats Marítims,156000,,
100186144,98.0,90.0,3 habitaciones,2 baños,Terraza,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,Calefacción central,,,,,,Distrito Patraix,224000,,València
104879369,113.0,,4 habitaciones,2 baños,,Balcón,,,,,"Orientación sur, oeste",,,,,Distrito Rascanya,210000,,València
104635364,77.0,,4 habitaciones,,,,,Segunda mano/buen estado,,,Orientación sur,,,,Barrio Nou Moles,Distrito L'Olivereta,100000,,
104426286,90.0,,3 habitaciones,,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,,No dispone de calefacción,,,,,,Distrito Poblats Marítims,250000,,València
